file	order	reorder	algo_time	bdd_time	reorder_time	minterms	span	inputs	clauses	functions	mean (variables_in_functions)	standard deviation (variables_in_functions)	median (variables_in_functions)	maxnode	total
../thesis/xml/ecos_kernel.xml	MINCE	CUDD_REORDER_SIFT	0.0033333333333333335	0.0	0.006285714285714289	9.40598e+14	805.7142857142857	57.0	72.0	2.0	67.54385964912281	45.8999138664952	67.54385964912281	57.61904761904762	79.47619047619048
../thesis/xml/ecos_kernel.xml	MINCE	CUDD_REORDER_SYMM_SIFT	0.0033333333333333335	0.00019047619047619048	0.009333333333333336	9.40598e+14	805.7142857142857	57.0	72.0	2.0	67.54385964912281	45.8999138664952	67.54385964912281	57.61904761904762	79.47619047619048
../thesis/xml/ecos_kernel.xml	MINCE	CUDD_REORDER_WINDOW2	0.0033333333333333335	0.00038095238095238096	0.0019047619047619052	9.40598e+14	805.7142857142857	57.0	72.0	2.0	67.54385964912281	45.8999138664952	67.54385964912281	58.0	82.80952380952381
../thesis/xml/ecos_kernel.xml	MINCE	CUDD_REORDER_WINDOW3	0.0033333333333333335	0.0	0.002476190476190477	9.40598e+14	805.7142857142857	57.0	72.0	2.0	67.54385964912281	45.8999138664952	67.54385964912281	58.0	81.52380952380952
../thesis/xml/ecos_kernel.xml	MINCE	CUDD_REORDER_WINDOW4	0.0033333333333333335	0.0	0.0038095238095238104	9.40598e+14	805.7142857142857	57.0	72.0	2.0	67.54385964912281	45.8999138664952	67.54385964912281	58.38095238095238	82.9047619047619
../thesis/xml/ecos_kernel.xml	MINCE	CUDD_REORDER_GROUP_SIFT	0.0033333333333333335	0.00019047619047619048	0.010666666666666668	9.40598e+14	805.7142857142857	57.0	72.0	2.0	67.54385964912281	45.8999138664952	67.54385964912281	58.38095238095238	81.95238095238095
../thesis/xml/ecos_kernel.xml	MINCE	CUDD_REORDER_ANNEALING	0.0033333333333333335	0.00038095238095238096	0.5580952380952381	9.40598e+14	805.7142857142857	57.0	72.0	2.0	67.54385964912281	45.8999138664952	67.54385964912281	58.0	81.0
../thesis/xml/ecos_kernel.xml	mendonca	CUDD_REORDER_SIFT	0.01037054095238095	0.0	0.00666666666666667	9.40598e+14	1507.3809523809523	57.0	72.0	2.0	67.54385964912281	45.8999138664952	67.54385964912281	58.0	74.0952380952381
../thesis/xml/ecos_kernel.xml	mendonca	CUDD_REORDER_SYMM_SIFT	0.01037054095238095	0.00019047619047619048	0.008761904761904766	9.40598e+14	1507.3809523809523	57.0	72.0	2.0	67.54385964912281	45.8999138664952	67.54385964912281	58.0	74.0952380952381
../thesis/xml/ecos_kernel.xml	mendonca	CUDD_REORDER_WINDOW2	0.01037054095238095	0.00019047619047619048	0.0020952380952380958	9.40598e+14	1507.3809523809523	57.0	72.0	2.0	67.54385964912281	45.8999138664952	67.54385964912281	57.0	76.28571428571429
../thesis/xml/ecos_kernel.xml	mendonca	CUDD_REORDER_WINDOW3	0.01037054095238095	0.0	0.0007619047619047619	9.40598e+14	1507.3809523809523	57.0	72.0	2.0	67.54385964912281	45.8999138664952	67.54385964912281	58.0	75.9047619047619
../thesis/xml/ecos_kernel.xml	mendonca	CUDD_REORDER_WINDOW4	0.01037054095238095	0.0005714285714285715	0.0015238095238095239	9.40598e+14	1507.3809523809523	57.0	72.0	2.0	67.54385964912281	45.8999138664952	67.54385964912281	58.0	75.04761904761905
../thesis/xml/ecos_kernel.xml	mendonca	CUDD_REORDER_GROUP_SIFT	0.01037054095238095	0.00019047619047619048	0.010095238095238098	9.40598e+14	1507.3809523809523	57.0	72.0	2.0	67.54385964912281	45.8999138664952	67.54385964912281	58.0	75.0
../thesis/xml/ecos_kernel.xml	mendonca	CUDD_REORDER_ANNEALING	0.01037054095238095	0.0	0.5411428571428571	9.40598e+14	1507.3809523809523	57.0	72.0	2.0	67.54385964912281	45.8999138664952	67.54385964912281	58.0	74.0952380952381
../thesis/xml/ecos_kernel.xml	FORCE	CUDD_REORDER_SIFT	0.0	0.0005714285714285715	0.008380952380952385	9.40598e+14	857.0	57.0	72.0	2.0	67.54385964912281	45.8999138664952	67.54385964912281	57.0	79.0
../thesis/xml/ecos_kernel.xml	FORCE	CUDD_REORDER_SYMM_SIFT	0.0	0.0	0.010095238095238098	9.40598e+14	857.0	57.0	72.0	2.0	67.54385964912281	45.8999138664952	67.54385964912281	57.0	79.0
../thesis/xml/ecos_kernel.xml	FORCE	CUDD_REORDER_WINDOW2	0.0	0.00038095238095238096	0.00038095238095238096	9.40598e+14	857.0	57.0	72.0	2.0	67.54385964912281	45.8999138664952	67.54385964912281	58.0	105.0
../thesis/xml/ecos_kernel.xml	FORCE	CUDD_REORDER_WINDOW3	0.0	0.00038095238095238096	0.0009523809523809524	9.40598e+14	857.0	57.0	72.0	2.0	67.54385964912281	45.8999138664952	67.54385964912281	59.0	95.0
../thesis/xml/ecos_kernel.xml	FORCE	CUDD_REORDER_WINDOW4	0.0	0.0005714285714285715	0.004000000000000001	9.40598e+14	857.0	57.0	72.0	2.0	67.54385964912281	45.8999138664952	67.54385964912281	59.0	86.0
../thesis/xml/ecos_kernel.xml	FORCE	CUDD_REORDER_GROUP_SIFT	0.0	0.0007619047619047619	0.009904761904761908	9.40598e+14	857.0	57.0	72.0	2.0	67.54385964912281	45.8999138664952	67.54385964912281	59.0	86.0
../thesis/xml/ecos_kernel.xml	FORCE	CUDD_REORDER_ANNEALING	0.0	0.0009523809523809524	0.559047619047619	9.40598e+14	857.0	57.0	72.0	2.0	67.54385964912281	45.8999138664952	67.54385964912281	58.0	82.0
